FILE,w(Genre),w(Historical),w(Interior),w(Landscape),w(Mythological),w(Portrait),w(Religious),w(StillLife),w(Study),EXPECTED,PREDICTED
rawdata/art/types/test/Landscape/06439-12july.jpg,0.0000,0.0000,0.0001,0.9999,0.0000,0.0000,0.9694,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/07159-canal110.jpg,0.0007,0.0004,0.0009,0.9994,0.0003,0.0150,0.0000,0.0020,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/07186-canal303.jpg,0.0000,0.0002,0.0006,1.0000,0.0001,0.0002,0.0002,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/07196-canal312.jpg,0.0036,0.0003,0.0008,0.9998,0.0000,0.0000,0.0077,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/07213-canal501.jpg,0.0001,0.0000,0.0001,0.6597,0.0000,0.0000,0.9874,0.0000,0.0000,Landscape,Religious
rawdata/art/types/test/Landscape/07260-canal710.jpg,0.0001,0.0002,0.0008,0.9999,0.0000,0.0016,0.0001,0.0008,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/07264-canal714.jpg,0.0001,0.0002,0.0007,1.0000,0.0001,0.0006,0.0001,0.0004,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/07663-carlev08.jpg,0.0070,0.0007,0.0024,0.9998,0.0277,0.0001,0.0039,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/07879-landscap.jpg,0.0000,0.0003,0.0006,0.9953,0.0082,0.0000,0.7820,0.0004,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/08082-gondola.jpg,0.8569,0.0003,0.0009,0.9195,0.0002,0.0053,0.0040,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/08192-garden.jpg,0.6113,0.0001,0.0008,0.9725,0.0021,0.0010,0.0009,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/08420-figures.jpg,0.0502,0.0006,0.0023,0.9998,0.0042,0.0004,0.0013,0.0004,0.0005,Landscape,Landscape
rawdata/art/types/test/Landscape/08513-1lands13.jpg,0.0021,0.0007,0.0015,0.9993,0.0007,0.0002,0.0012,0.0010,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/08528-1lands02.jpg,0.0016,0.0003,0.0012,0.9999,0.0008,0.0015,0.0006,0.0003,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/08579-3victor5.jpg,0.0003,0.0003,0.0013,1.0000,0.0000,0.0014,0.0007,0.0004,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/09017-11paris.jpg,0.0001,0.0002,0.0003,1.0000,0.0004,0.0000,0.0015,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/09020-00flock.jpg,0.0002,0.0004,0.0006,0.9953,0.0011,0.0000,0.0245,0.0033,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/09037-12sylvia.jpg,0.0208,0.0005,0.0016,0.9821,0.0003,0.2362,0.0009,0.0002,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/09052-sunshine.jpg,0.0000,0.0005,0.0017,0.9995,0.0020,0.0000,0.2727,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/09373-leaping.jpg,0.1554,0.0004,0.0012,1.0000,0.0005,0.0001,0.0000,0.0004,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/09560-corot15.jpg,0.0008,0.0005,0.0010,1.0000,0.0002,0.0001,0.0001,0.0004,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/09562-corot152.jpg,0.0131,0.0015,0.0024,0.9993,0.2660,0.0040,0.0103,0.0003,0.0012,Landscape,Landscape
rawdata/art/types/test/Landscape/09577-corot26.jpg,0.0680,0.0010,0.0016,1.0000,0.0000,0.0002,0.0003,0.0000,0.0005,Landscape,Landscape
rawdata/art/types/test/Landscape/09779-dune.jpg,0.0023,0.0015,0.0021,0.9992,0.0328,0.0000,0.0095,0.0103,0.0007,Landscape,Landscape
rawdata/art/types/test/Landscape/09897-courb402.jpg,0.0012,0.0007,0.0017,1.0000,0.0001,0.0015,0.0000,0.0017,0.0006,Landscape,Landscape
rawdata/art/types/test/Landscape/10630-riverban.jpg,0.0204,0.0015,0.0025,0.9999,0.0019,0.0009,0.0002,0.0013,0.0009,Landscape,Landscape
rawdata/art/types/test/Landscape/11433-tivoli.jpg,0.0004,0.0005,0.0010,1.0000,0.0007,0.0039,0.0002,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/11606-venice2.jpg,0.0009,0.0008,0.0027,0.9996,0.0013,0.0021,0.0004,0.0005,0.0006,Landscape,Landscape
rawdata/art/types/test/Landscape/11933-painting.jpg,0.0202,0.0009,0.0013,1.0000,0.0005,0.0023,0.0000,0.0023,0.0007,Landscape,Landscape
rawdata/art/types/test/Landscape/12352-colonna1.jpg,0.0000,0.0001,0.0026,0.6458,0.0001,0.0001,0.5034,0.0009,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/12379-italland.jpg,0.9222,0.0002,0.0004,0.9949,0.0003,0.0001,0.0000,0.0007,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/13640-17ferenc.jpg,0.9880,0.0002,0.0005,0.0000,0.0033,0.1573,0.0582,0.0002,0.0001,Landscape,Genre
rawdata/art/types/test/Landscape/14147-06herdsm.jpg,0.2514,0.0019,0.0031,0.9977,0.0003,0.0230,0.0001,0.0072,0.0016,Landscape,Landscape
rawdata/art/types/test/Landscape/14432-106fried.jpg,0.0001,0.0001,0.0003,0.9998,0.0000,0.0003,0.0052,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/14441-207friee.jpg,0.0002,0.0002,0.0006,1.0000,0.0001,0.0005,0.0012,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/14843-konigsbr.jpg,0.0001,0.0003,0.0023,0.9999,0.0005,0.0027,0.0006,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/14906-early08.jpg,0.0131,0.0001,0.0003,1.0000,0.0000,0.0002,0.0000,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/14977-tahiti23.jpg,0.0000,0.0002,0.0002,0.0413,0.9938,0.0000,0.9872,0.0080,0.0001,Landscape,Mythological
rawdata/art/types/test/Landscape/16887-keswick.jpg,0.0034,0.0001,0.0002,0.9998,0.0001,0.0000,0.0002,0.0007,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/16985-3drenth2.jpg,0.9445,0.0003,0.0002,0.9981,0.0022,0.0000,0.0023,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/16986-nuenen01.jpg,0.0037,0.0012,0.0021,1.0000,0.0002,0.0034,0.0001,0.0002,0.0007,Landscape,Landscape
rawdata/art/types/test/Landscape/16993-nuenen08.jpg,0.0000,0.0001,0.0004,0.9999,0.0000,0.0007,0.0015,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/17065-paris15.jpg,0.0115,0.0004,0.0030,0.9970,0.0001,0.0000,0.0056,0.0003,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/17172-1asylu05.jpg,0.0204,0.0035,0.0095,0.9998,0.0119,0.0024,0.0008,0.0038,0.0034,Landscape,Landscape
rawdata/art/types/test/Landscape/17179-2enclos2.jpg,0.0027,0.0007,0.0019,0.9995,0.0007,0.0058,0.0004,0.0063,0.0007,Landscape,Landscape
rawdata/art/types/test/Landscape/17182-2enclos5.jpg,0.0290,0.0008,0.0019,0.9998,0.0044,0.0157,0.0001,0.0003,0.0012,Landscape,Landscape
rawdata/art/types/test/Landscape/17249-auvers09.jpg,0.7892,0.0006,0.0019,0.9967,0.0001,0.0057,0.0012,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/18403-1903grec.jpg,0.0000,0.0001,0.0004,0.9949,0.0658,0.0000,0.7278,0.0014,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/18525-2summer1.jpg,0.6109,0.0006,0.0024,0.9108,0.1949,0.0007,0.0044,0.0081,0.0005,Landscape,Landscape
rawdata/art/types/test/Landscape/18726-guard106.jpg,0.0002,0.0006,0.0011,1.0000,0.0003,0.0023,0.0000,0.0005,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/18731-guard197.jpg,0.0018,0.0003,0.0018,0.9982,0.0000,0.0007,0.0026,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/18744-guard210.jpg,0.6768,0.0003,0.0068,0.0023,0.0000,0.0008,0.2425,0.0001,0.0003,Landscape,Genre
rawdata/art/types/test/Landscape/18745-guard211.jpg,0.0018,0.0012,0.0037,0.9996,0.0039,0.0060,0.0010,0.0001,0.0008,Landscape,Landscape
rawdata/art/types/test/Landscape/18747-guard213.jpg,0.0000,0.0001,0.0003,1.0000,0.0000,0.0000,0.4844,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/18753-guard219.jpg,0.0057,0.0009,0.0019,0.9997,0.0000,0.0114,0.0004,0.0005,0.0006,Landscape,Landscape
rawdata/art/types/test/Landscape/18777-guard400.jpg,0.0000,0.0002,0.0012,0.9941,0.0007,0.0000,0.7375,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/19022-woodedla.jpg,0.0000,0.0001,0.0004,1.0000,0.0001,0.0000,0.0009,0.0002,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/19034-lakenami.jpg,0.0005,0.0007,0.0016,1.0000,0.0039,0.0001,0.0005,0.0018,0.0006,Landscape,Landscape
rawdata/art/types/test/Landscape/19317-palatine.jpg,0.0004,0.0003,0.0006,0.9999,0.0005,0.0006,0.0001,0.0009,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/19666-bridge1.jpg,0.0014,0.0009,0.0032,0.9997,0.0005,0.0017,0.0024,0.0002,0.0009,Landscape,Landscape
rawdata/art/types/test/Landscape/19686-westerke.jpg,0.0019,0.0008,0.0022,1.0000,0.0006,0.0004,0.0004,0.0001,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/20010-northeas.jpg,0.0001,0.0004,0.0015,1.0000,0.0002,0.0037,0.0001,0.0079,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/20013-baptism.jpg,0.0003,0.0004,0.0006,0.9727,0.0501,0.0000,0.3506,0.0028,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/20247-evening.jpg,0.0185,0.0056,0.0080,0.9840,0.0583,0.0114,0.1078,0.0012,0.0025,Landscape,Landscape
rawdata/art/types/test/Landscape/20645-skagen.jpg,0.0249,0.0004,0.0012,1.0000,0.0001,0.0008,0.0000,0.0004,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/20649-capricc2.jpg,0.0000,0.0005,0.0070,0.9858,0.0173,0.0001,0.1178,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/20691-10jongki.jpg,0.0003,0.0004,0.0007,1.0000,0.0001,0.0001,0.0000,0.0005,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/20984-acteon_d.jpg,0.0001,0.0007,0.0011,0.9800,0.0027,0.0002,0.4711,0.0001,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/21079-birchtre.jpg,0.0096,0.0021,0.0057,1.0000,0.0005,0.0022,0.0001,0.0004,0.0021,Landscape,Landscape
rawdata/art/types/test/Landscape/21141-view_squ.jpg,0.0134,0.0017,0.0130,0.9943,0.0001,0.0019,0.0060,0.0003,0.0013,Landscape,Landscape
rawdata/art/types/test/Landscape/21189-cafepari.jpg,1.0000,0.0001,0.0006,0.0278,0.0001,0.0012,0.0034,0.0000,0.0001,Landscape,Genre
rawdata/art/types/test/Landscape/21450-tigerhun.jpg,0.1065,0.0004,0.0011,0.4247,0.9287,0.0000,0.4155,0.0663,0.0002,Landscape,Mythological
rawdata/art/types/test/Landscape/22803-carousel.jpg,0.1694,0.0003,0.0012,0.9953,0.0000,0.0032,0.0005,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/23474-danishco.jpg,0.0004,0.0006,0.0009,0.9999,0.0010,0.0020,0.0002,0.0013,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/23475-vejrhoj.jpg,0.0011,0.0010,0.0017,0.9999,0.0042,0.0023,0.0001,0.0030,0.0008,Landscape,Landscape
rawdata/art/types/test/Landscape/23780-whaleoil.jpg,0.0359,0.0001,0.0005,0.9997,0.0001,0.0000,0.0018,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/23841-2manet20.jpg,0.0281,0.0002,0.0014,0.4376,0.0000,0.0005,0.0628,0.0012,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/24243-view2.jpg,0.0023,0.0006,0.0013,0.9998,0.0030,0.0001,0.0005,0.0054,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/24307-10marko.jpg,0.0001,0.0003,0.0005,1.0000,0.0000,0.0016,0.0001,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/28425-winter_l.jpg,0.0000,0.0002,0.0004,1.0000,0.0000,0.0001,0.0006,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/28483-winter_l.jpg,0.0004,0.0002,0.0006,1.0000,0.0000,0.0000,0.0003,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/28553-argent13.jpg,0.0000,0.0003,0.0011,0.9997,0.0002,0.0000,0.0448,0.0003,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/28641-1vario16.jpg,0.0059,0.0023,0.0028,1.0000,0.0034,0.0053,0.0001,0.0002,0.0016,Landscape,Landscape
rawdata/art/types/test/Landscape/28657-5cathed2.jpg,0.0000,0.0002,0.0004,1.0000,0.0000,0.0000,0.8173,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/28665-1london3.jpg,0.0016,0.0034,0.0037,0.9954,0.0005,0.0713,0.0009,0.0097,0.0025,Landscape,Landscape
rawdata/art/types/test/Landscape/28672-3bridge1.jpg,0.0007,0.0004,0.0007,1.0000,0.0000,0.0000,0.0008,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/29393-castle3.jpg,0.0003,0.0007,0.0014,0.9945,0.0152,0.0728,0.0004,0.0032,0.0006,Landscape,Landscape
rawdata/art/types/test/Landscape/29474-landsuns.jpg,0.0001,0.0004,0.0006,1.0000,0.0006,0.0003,0.0001,0.0002,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/29703-classica.jpg,0.0002,0.0001,0.0005,1.0000,0.0000,0.0000,0.0148,0.0001,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/29968-winter_n.jpg,0.0008,0.0005,0.0009,0.9999,0.0007,0.0003,0.0010,0.0000,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/29969-winter_s.jpg,0.0025,0.0002,0.0005,0.9999,0.0001,0.0000,0.0005,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/30311-maggiore.jpg,0.0002,0.0005,0.0026,0.9990,0.0005,0.0009,0.0028,0.0004,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/30572-gr_flood.jpg,0.0000,0.0007,0.0015,0.9999,0.0002,0.0001,0.0409,0.0021,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/30619-washing.jpg,0.0659,0.0013,0.0073,0.9807,0.0005,0.0128,0.0008,0.0031,0.0015,Landscape,Landscape
rawdata/art/types/test/Landscape/31722-rouen3.jpg,0.0002,0.0002,0.0010,0.9998,0.0003,0.0044,0.0001,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/31738-01figure.jpg,0.0015,0.0014,0.0013,1.0000,0.0043,0.0003,0.0004,0.0004,0.0009,Landscape,Landscape
rawdata/art/types/test/Landscape/32099-brazilia.jpg,0.0002,0.0002,0.0006,0.9995,0.0001,0.0046,0.0003,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/32107-landbraz.jpg,0.0013,0.0007,0.0021,0.9999,0.0016,0.0015,0.0001,0.0004,0.0007,Landscape,Landscape
rawdata/art/types/test/Landscape/32277-06landsc.jpg,0.0142,0.0002,0.0005,0.7662,0.0096,0.0000,0.9598,0.0000,0.0001,Landscape,Religious
rawdata/art/types/test/Landscape/32619-windsor.jpg,0.0002,0.0003,0.0008,1.0000,0.0000,0.0005,0.0001,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/33643-02landsc.jpg,0.0006,0.0007,0.0024,0.9999,0.0002,0.0005,0.0001,0.0216,0.0009,Landscape,Landscape
rawdata/art/types/test/Landscape/34061-3renoi09.jpg,0.0000,0.0003,0.0008,1.0000,0.0001,0.0004,0.0002,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/34062-3renoi10.jpg,0.0029,0.0002,0.0008,0.9783,0.0000,0.0002,0.2945,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/34358-giudecc.jpg,0.0013,0.0003,0.0009,0.9999,0.0018,0.0003,0.0003,0.0003,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/34360-s_marco.jpg,0.0002,0.0009,0.0016,0.9996,0.0005,0.0250,0.0002,0.0015,0.0005,Landscape,Landscape
rawdata/art/types/test/Landscape/34630-farnese.jpg,0.0401,0.0004,0.0011,0.8868,0.0006,0.0948,0.0030,0.0002,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/34842-traveler.jpg,0.0062,0.0003,0.0010,0.9998,0.0074,0.0073,0.0000,0.0070,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/35325-luxembou.jpg,0.1010,0.0012,0.0068,0.9927,0.0003,0.0020,0.0024,0.0011,0.0013,Landscape,Landscape
rawdata/art/types/test/Landscape/35698-water_m.jpg,0.0018,0.0003,0.0010,0.9997,0.0000,0.0001,0.0020,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/35717-ruined_c.jpg,0.0001,0.0001,0.0004,1.0000,0.0000,0.0000,0.0009,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/35734-water_fx.jpg,0.0030,0.0024,0.0018,0.9961,0.0055,0.0018,0.0069,0.0087,0.0011,Landscape,Landscape
rawdata/art/types/test/Landscape/35735-waterfa.jpg,0.0000,0.0001,0.0001,1.0000,0.0000,0.0000,0.0017,0.0001,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/35736-waterfai.jpg,0.0024,0.0022,0.0026,0.9994,0.0104,0.0013,0.0013,0.0137,0.0012,Landscape,Landscape
rawdata/art/types/test/Landscape/35820-ferrybo.jpg,0.0001,0.0001,0.0002,1.0000,0.0003,0.0000,0.0053,0.0006,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/35839-valkhof1.jpg,0.0001,0.0003,0.0011,1.0000,0.0005,0.0002,0.0009,0.0001,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/35871-coastal.jpg,0.0001,0.0004,0.0013,1.0000,0.0092,0.0000,0.0098,0.0003,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/35872-pastoral.jpg,0.0000,0.0001,0.0005,1.0000,0.0000,0.0000,0.0819,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/35969-landscap.jpg,0.0011,0.0007,0.0023,0.9999,0.0000,0.0018,0.0005,0.0016,0.0007,Landscape,Landscape
rawdata/art/types/test/Landscape/36785-rotherhi.jpg,0.0010,0.0005,0.0016,0.9994,0.0001,0.0047,0.0003,0.0025,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/36831-pyramids.jpg,0.0002,0.0003,0.0012,1.0000,0.0001,0.0008,0.0003,0.0014,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/36856-rhenen.jpg,0.0000,0.0001,0.0003,1.0000,0.0000,0.0000,0.0006,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/37371-moret1.jpg,0.0038,0.0002,0.0011,1.0000,0.0001,0.0000,0.0003,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/38055-sanmarco.jpg,0.0003,0.0004,0.0016,0.9977,0.0003,0.0001,0.0453,0.0000,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/41881-vendra04.jpg,0.0002,0.0003,0.0011,0.0413,0.9421,0.0000,0.9065,0.0002,0.0001,Landscape,Mythological
rawdata/art/types/test/Landscape/41899-cafaggi.jpg,0.0000,0.0001,0.0007,0.9996,0.0041,0.0000,0.0781,0.0000,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/42339-the_hut.jpg,0.0570,0.0011,0.0023,0.9985,0.0106,0.0005,0.0021,0.0005,0.0008,Landscape,Landscape
rawdata/art/types/test/Landscape/42357-traveler.jpg,0.0000,0.0001,0.0002,1.0000,0.0000,0.0000,0.0013,0.0000,0.0000,Landscape,Landscape
rawdata/art/types/test/Landscape/42377-souda.jpg,0.0001,0.0005,0.0015,0.9993,0.0021,0.0000,0.0407,0.0088,0.0003,Landscape,Landscape
rawdata/art/types/test/Landscape/42392-calmsea1.jpg,0.0034,0.0014,0.0032,0.9992,0.0003,0.0107,0.0001,0.0512,0.0009,Landscape,Landscape
rawdata/art/types/test/Landscape/42512-cathedra.jpg,0.0004,0.0005,0.0015,1.0000,0.0004,0.0002,0.0003,0.0002,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/42717-shipwrec.jpg,0.0057,0.0005,0.0008,1.0000,0.0003,0.0005,0.0001,0.0002,0.0004,Landscape,Landscape
rawdata/art/types/test/Landscape/42909-2wall2.jpg,0.0000,0.0002,0.0008,0.9997,0.0243,0.0001,0.0009,0.0279,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/43452-leiden.jpg,0.0001,0.0009,0.0065,0.2413,0.0003,0.0002,0.7892,0.0021,0.0007,Landscape,Religious
rawdata/art/types/test/Landscape/43500-seascap1.jpg,0.0858,0.0002,0.0006,0.9993,0.0016,0.0014,0.0001,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Landscape/43668-oak_wood.jpg,0.0003,0.0038,0.0066,0.9873,0.0025,0.0184,0.0342,0.0130,0.0029,Landscape,Landscape
rawdata/art/types/test/Landscape/43824-norfolk.jpg,0.0001,0.0004,0.0011,1.0000,0.0001,0.0009,0.0004,0.0009,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/43874-haarlem.jpg,0.0006,0.0007,0.0014,1.0000,0.0001,0.0117,0.0000,0.0002,0.0005,Landscape,Landscape
rawdata/art/types/test/Landscape/44202-viewtham.jpg,0.0002,0.0003,0.0012,1.0000,0.0001,0.0014,0.0000,0.0003,0.0002,Landscape,Landscape
rawdata/art/types/test/Landscape/44282-9rome4.jpg,0.0003,0.0008,0.0024,1.0000,0.0003,0.0031,0.0001,0.0002,0.0006,Landscape,Landscape
rawdata/art/types/test/Landscape/44383-winterla.jpg,0.0000,0.0003,0.0004,1.0000,0.0004,0.0003,0.0001,0.0001,0.0001,Landscape,Landscape
rawdata/art/types/test/Mythological/00195-5verospi.jpg,0.0000,0.0000,0.0006,0.0000,0.0063,0.0167,0.9997,0.0001,0.0000,Mythological,Religious
rawdata/art/types/test/Mythological/00210-phaeton3.jpg,0.0002,0.0001,0.0008,0.0000,0.8434,0.0045,0.9983,0.0011,0.0001,Mythological,Religious
rawdata/art/types/test/Mythological/00468-sisera.jpg,0.0070,0.0001,0.0001,0.0000,0.8046,0.0001,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/test/Mythological/00475-venus2.jpg,0.0000,0.0011,0.0016,0.1493,0.9999,0.0004,0.3721,0.0040,0.0007,Mythological,Mythological
rawdata/art/types/test/Mythological/02860-promethe.jpg,0.0091,0.0002,0.0011,0.0011,0.9996,0.0001,0.9759,0.0001,0.0002,Mythological,Mythological
rawdata/art/types/test/Mythological/03019-07_7ages.jpg,0.0000,0.0003,0.0005,0.0013,0.9903,0.0004,0.9825,0.0001,0.0002,Mythological,Mythological
rawdata/art/types/test/Mythological/03195-aeneas.jpg,0.5933,0.0003,0.0004,0.0000,0.8552,0.0001,0.9903,0.0007,0.0001,Mythological,Religious
rawdata/art/types/test/Mythological/03914-207feas.jpg,0.8230,0.0016,0.0065,0.5077,0.4603,0.0015,0.0315,0.0001,0.0011,Mythological,Genre
rawdata/art/types/test/Mythological/04413-phaeton.jpg,0.0000,0.0001,0.0002,0.0681,0.9998,0.0000,0.9630,0.0002,0.0000,Mythological,Mythological
rawdata/art/types/test/Mythological/04656-01ancien.jpg,0.9056,0.0003,0.0006,0.0038,0.0036,0.0047,0.0770,0.4797,0.0002,Mythological,Genre
rawdata/art/types/test/Mythological/04924-venusamo.jpg,0.0002,0.0006,0.0011,0.0001,0.9883,0.1356,0.8071,0.0005,0.0002,Mythological,Mythological
rawdata/art/types/test/Mythological/05533-51lemmi.jpg,0.0000,0.0001,0.0002,0.0002,0.0018,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/test/Mythological/05645-allegor1.jpg,0.5796,0.0002,0.0005,0.0050,0.7607,0.0100,0.4573,0.0002,0.0002,Mythological,Mythological
rawdata/art/types/test/Mythological/05692-sun1.jpg,0.0001,0.0001,0.0003,0.0184,1.0000,0.0000,0.9532,0.0000,0.0000,Mythological,Mythological
rawdata/art/types/test/Mythological/07409-pepoli1.jpg,0.0002,0.0005,0.0052,0.0000,0.9936,0.0005,0.9908,0.0044,0.0001,Mythological,Mythological
rawdata/art/types/test/Mythological/07410-pepoli2.jpg,0.0019,0.0001,0.0004,0.0003,0.0209,0.0000,0.9999,0.0000,0.0001,Mythological,Religious
rawdata/art/types/test/Mythological/07736-augustus.jpg,0.0000,0.0000,0.0001,0.0001,0.0700,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
rawdata/art/types/test/Mythological/07957-farnes01.jpg,0.0078,0.0005,0.0414,0.0000,0.0964,0.0000,0.9996,0.0000,0.0002,Mythological,Religious
rawdata/art/types/test/Mythological/08156-reale.jpg,0.0051,0.0004,0.0020,0.5735,0.9917,0.0012,0.1862,0.0000,0.0004,Mythological,Mythological
rawdata/art/types/test/Mythological/09330-sassuolx.jpg,0.0037,0.0003,0.0032,0.0001,0.0466,0.0021,0.9731,0.0001,0.0001,Mythological,Religious
rawdata/art/types/test/Mythological/09498-1wedding.jpg,0.0000,0.0002,0.0002,0.0000,0.9996,0.0000,0.9991,0.0071,0.0001,Mythological,Mythological
rawdata/art/types/test/Mythological/09613-allegory.jpg,0.0000,0.0001,0.0001,0.0005,0.7419,0.0000,1.0000,0.0002,0.0000,Mythological,Religious
rawdata/art/types/test/Mythological/10207-1paris4.jpg,0.0000,0.0001,0.0002,0.0001,1.0000,0.0000,0.9998,0.0001,0.0000,Mythological,Mythological
rawdata/art/types/test/Mythological/10212-2nymph1.jpg,0.0000,0.0001,0.0002,0.0084,1.0000,0.0005,0.9659,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/test/Mythological/11024-503david.jpg,0.0000,0.0002,0.0005,0.0004,0.9793,0.5722,0.6446,0.0000,0.0001,Mythological,Mythological
rawdata/art/types/test/Mythological/12020-witchcra.jpg,0.6029,0.0005,0.0006,0.0008,0.0142,0.0113,0.4789,0.0029,0.0003,Mythological,Genre
rawdata/art/types/test/Mythological/12147-hyante.jpg,0.0003,0.0004,0.0006,0.0003,0.0085,0.0035,0.9962,0.0004,0.0001,Mythological,Religious
rawdata/art/types/test/Mythological/13506-zodiac10.jpg,0.0000,0.0001,0.0024,0.0000,0.7771,0.0000,1.0000,0.0000,0.0000,Mythological,Religious
